ppm,spectrum
0.893818,0.007325464
0.894186,0.007325464
0.89437,0.007325464
0.894737,0
0.894921,0
0.895289,0
0.895473,0
0.89584,0
0.896208,0
0.896392,0
0.896759,0.001831366
0.896943,0.001831366
0.897311,0
0.897495,5.33E-13
0.897862,0.009146712
0.898046,0.005494098
0.898414,1.33E-13
0.898598,0.001831366
0.898965,0.007325464
0.899149,0.003662732
0.899517,0.003662732
0.899885,0.003662732
0.900068,0.001831366
0.900436,0
0.90062,2.66E-13
0.900988,0.003662732
0.901171,0.001831366
0.901539,0.001831366
0.901723,2.66E-13
0.902091,0.003662732
0.902275,0.001831366
0.902642,0.007325464
0.90301,0.001831366
0.903194,0
0.903561,0
0.903745,0
0.904113,2.66E-13
0.904297,0.003662732
0.904664,0
0.904848,2.66E-13
0.905216,0.001831366
0.9054,0.001831366
0.905767,0.001831366
0.905951,0
0.906319,0
0.906687,0
0.90687,0
0.907238,1.33E-13
0.907422,0.001831366
0.90779,0
0.907973,0
0.908341,1.33E-13
0.908525,0.001831366
0.908893,1.33E-13
0.909077,0.001831366
0.909444,0.005494098
0.909812,0
0.909996,0
0.910363,0.001831366
0.910547,0.007325464
0.910915,0.012849916
0.911099,0.009146712
0.911466,0.003662732
0.91165,0.005494098
0.912018,0.011028668
0.912202,0.012849916
0.912569,0.005494098
0.912753,0.003662732
0.913121,0.003662732
0.913489,0
0.913672,0
0.91404,1.33E-13
0.914224,0.001831366
0.914592,0.011028668
0.914775,0.011028668
0.915143,0.003662732
0.915327,0.005494098
0.915695,0.001831366
0.915878,0.001831366
0.916246,0.007325464
0.916614,0
0.916798,0
0.917165,0.001831366
0.917349,0
0.917717,0
0.917901,0
0.918268,0
0.918452,0
0.91882,0.001831366
0.919004,0.003662732
0.919371,0
0.919555,0
0.919923,0
0.920291,0
0.920474,0
0.920842,0.001831366
0.921026,2.66E-13
0.921394,0.005494098
0.921577,0.007325464
0.921945,0.005494098
0.922129,0.005494098
0.922497,0
0.92268,2.93E-13
0.923048,0.007325464
0.923416,0
0.9236,0
0.923967,0
0.924151,0
0.924519,0.001831366
0.924703,0.001831366
0.92507,0.003662732
0.925254,0.012849916
0.925622,0.020134907
0.925806,0.018313659
0.926173,0.005494098
0.926357,0
0.926725,0.001831366
0.927093,0.001831366
0.927276,0.003662732
0.927644,0.009146712
0.927828,0.007325464
0.928196,0.005494098
0.928379,0.003662732
0.928747,5.86E-13
0.928931,0.007325464
0.929299,0.009146712
0.929482,0.005494098
0.92985,0.005494098
0.930034,0.009146712
0.930402,0.007325464
0.930769,0.005494098
0.930953,0.003662732
0.931321,0
0.931505,0
0.931872,0.003662732
0.932056,0.005494098
0.932424,1.46E-13
0.932608,0.001831366
0.932975,0.003662732
0.933159,0.005494098
0.933527,0.011028668
0.933895,0.011028668
0.934078,0.011028668
0.934446,0.009146712
0.93463,0.011028668
0.934998,0.014671164
0.935181,0.005494098
0.935549,0.009146712
0.935733,0.009146712
0.936101,0.011028668
0.936284,0.012849916
0.936652,0.011028668
0.936836,0.012849916
0.937204,0.020134907
0.937571,0.018313659
0.937755,0.020134907
0.938123,0.012849916
0.938307,0.011028668
0.938674,0.005494098
0.938858,0.003662732
0.939226,0.001831366
0.93941,0
0.939777,3.20E-13
0.939961,0.003662732
0.940329,0.005494098
0.940697,0
0.94088,0
0.941248,0.001831366
0.941432,0.001831366
0.9418,0
0.941983,0
0.942351,0
0.942535,0
0.942903,0
0.943086,0
0.943454,0
0.943638,0
0.944006,0
0.944373,0
0.944557,0
0.944925,0
0.945109,0
0.945476,0
0.94566,0
0.946028,1.60E-13
