ppm_norm,asp.4
2.73877,0
2.73915,0
2.73954,0
2.739624099,0
2.73992,0
2.7403,0
2.74068,0
2.740723603,0
2.74106,0
2.74144,0
2.741823106,0
2.74183,0
2.74221,0
2.74259,0
2.74292261,0
2.74297,0
2.74335,0
2.74373,0
2.744022114,0
2.74412,0
2.7445,0
2.74488,0
2.745121617,0
2.74526,0
2.74564,0
2.74602,0
2.746221121,0
2.74641,0
2.74679,0
2.74717,0
2.747320624,0
2.74755,0
2.74793,0
2.74831,0
2.748420128,0
2.7487,0
2.74908,0
2.74946,0
2.749519631,0
2.74984,0
2.75022,0
2.7506,0
2.750619135,0
2.75099,0
2.75137,0
2.751718638,0
2.75175,0
2.75213,0
2.75251,0
2.752818142,0
2.75289,0
2.75328,0
2.75366,0
2.753917646,0
2.75404,0
2.75442,0
2.7548,0
2.755017149,0
2.75518,0
2.75557,0
2.75595,0
2.756116653,0
2.75633,0
2.75671,0
2.75709,0
2.757216156,0
2.75747,0
2.75786,0
2.75824,0
2.75831566,0
2.75862,0
2.759,0
2.75938,0
2.759415163,0
2.75976,0
2.76015,0
2.760514667,0
2.76053,0
2.76091,0
2.76129,0
2.76161417,0
2.76167,0
2.76205,0
2.76243,0
2.762713674,0
2.76282,0
2.7632,0
2.76358,0
2.763813178,0
2.76396,0
2.76434,0
2.76472,0
2.764912681,0
2.76511,0
2.76549,0
2.76587,0
2.766012185,0
2.76625,0
2.76663,0
2.76701,0
2.767111688,0
2.7674,0
2.76778,0
2.76816,0
2.768211192,0
2.76854,0
2.76892,0
2.7693,0
2.769310695,0
2.76969,0
2.77007,0
2.770410199,0
2.77045,0
2.77083,0
2.77121,0
2.771509702,0
2.77159,0
2.77198,0
2.77236,0
2.772609206,0
2.77274,0
2.77312,0
2.7735,0
2.77370871,0
2.77388,0
2.77427,0
2.77465,0
2.774808213,0
2.77503,0
2.77541,0
2.77579,0
2.775907717,0
2.77617,0
2.77656,0
2.77694,0
2.77700722,0
2.77732,0
2.7777,0
2.77808,0
2.778106724,0
2.77846,0
2.77885,0
2.779206227,0
2.77923,0
2.77961,0
2.77999,0
2.780305731,0
2.78037,0
2.78075,0
2.78114,0
2.781405234,0
2.78152,0
2.7819,0
2.78228,0
2.782504738,0
2.78266,0
2.78304,0
2.78343,0
2.783604242,0
2.78381,0
2.78419,0
2.78457,0
2.784703745,0
2.78495,0
2.78533,0
2.78572,0
2.785803249,0
2.7861,0
2.78648,0
2.78686,0
2.786902752,0
2.78724,0
2.78762,0
2.788,0
2.788002256,0
2.78839,0
2.78877,0
2.789101759,0
2.78915,0
2.78953,0
2.78991,0
2.790201263,0
2.79029,0
2.79068,0
2.79106,0
2.791300766,0
2.79144,0
2.79182,0
2.7922,0
2.79240027,0
2.79258,0
2.79297,0
2.79335,0
2.793499774,0
2.79373,0
2.79411,0
2.79449,0
2.794599277,0
2.79487,0
2.79526,0
2.79564,0
2.795698781,0
2.79602,0
2.7964,0
2.79678,0
2.796798284,0
2.79716,0
2.79755,0
2.797897788,0
2.79793,0
2.79831,0
2.79869,0
2.798997291,0
2.79907,0
2.79945,0
2.79984,0
2.800096795,0
2.80022,0
2.8006,0
2.80098,0
2.801196299,0
2.80136,0.010112943
2.80174,0.040008821
2.80213,0.125456402
2.802295802,0.174059831
2.80251,0.177495725
2.80289,0.202279508
2.80327,0.209727779
2.803395306,0.170477333
2.80365,0.169172856
2.80403,0.094006165
2.80442,0.022441648
2.804494809,0.00255732
2.8048,0
2.80518,0
2.80556,0
2.805594313,0
2.80594,0
2.80632,0
2.806693816,0
2.80671,0
2.80709,0
2.80747,0
2.80779332,0
2.80785,0
2.80823,0
2.80861,0
2.808892823,0
2.809,0.033415124
2.80938,0.08059081
2.80976,0.138354627
2.809992327,0.152353311
2.81014,0.151126801
2.81052,0.148395936
2.8109,0.140003161
2.811091831,0.114463044
2.81129,0.106596031
2.81167,0.070493
2.81205,0.019230486
2.812191334,0
2.81243,0
2.81281,0
2.81319,0
2.813290838,0
2.81357,0
2.81396,0
2.81434,0
2.814390341,0
2.81472,0
2.8151,0
2.81548,0
2.815489845,0
2.81586,0
2.81625,0
2.816589348,0
2.81663,0
2.81701,0
2.81739,0
2.817688852,0
2.81777,0
2.81815,0
2.81854,0
2.818788355,0
2.81892,0
2.8193,0
2.81968,0
2.819887859,0
2.82006,0
2.82044,0
2.82083,0
2.820987363,0
2.82121,0
2.82159,0
2.82197,0
2.822086866,0
2.82235,0
2.82273,0
2.82312,0
2.82318637,0
2.8235,0
2.82388,0
2.82426,0
2.824285873,0
2.82464,0
2.82502,0
2.825385377,0
2.82541,0
2.82579,0
2.82617,0
2.82648488,0.073650278
2.82655,0.226096927
2.82693,0.348196639
2.82731,0.629714476
2.827584384,0.979307473
2.8277,1.209685091
2.82808,1.522324573
2.82846,2.257651153
2.828683887,3.366193355
2.82884,4.012741291
2.82922,5.389450299
2.8296,8.399641572
2.829783391,11.30830051
2.82999,11.59322593
2.83037,12.81947731
2.83075,12.79835489
2.830882895,11.97365676
2.83113,11.87066017
2.83151,10.74529255
2.83189,9.111537968
2.831982398,7.411168275
2.83228,7.329264443
2.83266,5.808388572
2.83304,4.6235932
2.833081902,3.815131253
2.83342,3.670374687
2.8338,2.977368386
2.83418,2.527762575
2.834181405,2.25467045
2.83457,2.150761235
2.83495,1.788631804
2.835280909,1.525814699
2.83533,1.407376769
2.83571,1.332424466
2.83609,1.113591877
2.836380412,0.919160918
2.83647,0.867614299
2.83685,0.81763782
2.83724,0.730929667
2.837479916,0.596797677
2.83762,0.551197791
2.838,0.475753275
2.83838,0.389299145
2.838579419,0.290887447
2.83876,0.268191976
2.83914,0.207455425
2.83953,0.182502641
2.839678923,0.160114723
2.83991,0.153278672
2.84029,0.111635842
2.84067,0.113125188
2.840778427,0.172789715
2.84105,0.174299702
2.84143,0.214371016
2.84182,0.281590195
2.84187793,0.46211759
2.8422,0.48100155
2.84258,0.759969917
2.84296,1.039838912
2.842977434,1.352106485
2.84334,1.429878573
2.84372,2.028506758
2.844076937,2.821290325
2.84411,3.663874414
2.84449,4.079644681
2.84487,6.329028531
2.845176441,9.412486276
2.84525,10.93691529
2.84563,12.11109105
2.84601,13.29808796
2.846275944,13.04187854
2.8464,12.62359101
2.84678,12.0778217
2.84716,10.74807911
2.847375448,9.056576567
2.84754,8.465579774
2.84792,7.261247785
2.8483,5.74763852
2.848474951,4.593110406
2.84869,4.414126646
2.84907,3.689942178
2.84945,3.02828081
2.849574455,2.580137557
2.84983,2.544634908
2.85021,2.200334263
2.85059,1.830076087
2.850673959,1.550709999
2.85098,1.540104663
2.85136,1.318514767
2.85174,1.076024143
2.851773462,0.866015115
2.85212,0.831191887
2.8525,0.655443186
2.852872966,0.523006224
2.85288,0.427173472
2.85327,0.392401308
2.85365,0.295687718
2.853972469,0.234811423
2.85403,0.18761315
2.85441,0.158936978
2.85479,0.081410767
2.855071973,0.042352763
2.85517,0.021002943
2.85556,0
2.85594,0
2.856171476,0
2.85632,0
2.8567,0
2.85708,0
2.85727098,0
2.85746,0
2.85785,0
2.85823,0
2.858370484,0.001150033
2.85861,0.012983471
2.85899,0.079705116
2.85937,0.187304451
2.859469987,0.311409449
2.85975,0.321789658
2.86014,0.543297295
2.86052,0.968801686
2.860569491,1.439434486
2.8609,1.483194211
2.86128,2.027213549
2.86166,2.803985951
2.861668994,3.727621922
2.86204,3.943950063
2.86242,5.448907142
2.862768498,7.875014218
2.86281,10.79534493
2.86319,12.17455069
2.86357,18.0271855
2.863868001,23.20248647
2.86395,24.58548819
2.86433,25.60970345
2.86471,25.28470761
2.864967505,23.52394139
2.8651,22.41111409
2.86548,21.01480719
2.86586,17.84875339
2.866067008,14.49666217
2.86624,13.52172629
2.86662,11.61916342
2.867,9.369256133
2.867166512,7.60353261
2.86739,7.336469092
2.86777,6.318344158
2.86815,5.441147885
2.868266016,4.703294929
2.86853,4.630639847
2.86891,3.998618952
2.86929,3.431300292
2.869365519,2.982073928
2.86968,2.969516758
2.87006,2.485717873
2.87044,2.035326898
2.870465023,1.758154446
2.87082,1.715781006
2.8712,1.450071115
2.871564526,1.182115042
2.87158,1.046114466
2.87197,0.999107433
2.87235,0.90455381
2.87266403,0.799244995
2.87273,0.743918395
2.87311,0.711659307
2.87349,0.716507303
2.873763533,0.735204956
2.87387,0.72170297
2.87426,0.708909698
2.87464,0.739354003
2.874863037,0.857885885
2.87502,0.910462467
2.8754,0.990663084
2.87578,1.219841348
2.87596254,1.666038629
2.87616,1.821199031
2.87655,2.212742916
2.87693,2.790253298
2.877062044,3.631347474
2.87731,3.829898393
2.87769,4.870226713
2.87807,6.537158272
2.878161548,9.299453614
2.87845,9.557208054
2.87884,14.05991148
2.87922,20.13527082
2.879261051,24.67744464
2.8796,25.04808107
2.87998,26.96695754
2.88036,26.30757469
2.880360555,24.71076078
2.88074,24.35990891
2.88113,21.63770306
2.881460058,18.28259436
2.88151,15.93484793
2.88189,14.8743717
2.88227,12.00638728
2.882559562,9.76440859
2.88265,8.758940963
2.88303,8.043162235
2.88342,6.80774695
2.883659065,5.910937001
2.8838,5.564239647
2.88418,5.145834275
2.88456,4.481309372
2.884758569,3.940378342
2.88494,3.762431167
2.88532,3.42968378
2.88571,2.906657542
2.885858072,2.467612941
2.88609,2.398659974
2.88647,2.150484119
2.88685,1.890333489
2.886957576,1.674583049
2.88723,1.657722877
2.88761,1.525023378
2.88799,1.397777728
2.88805708,1.262210737
2.88838,1.259752254
2.88876,1.145769699
2.88914,1.061329281
2.889156583,0.982801236
2.88952,0.971789924
2.8899,0.889815841
2.890256087,0.836969762
2.89028,0.795035431
2.89067,0.781244751
2.89105,0.714171829
2.89135559,0.676634885
2.89143,0.663807569
2.89181,0.656633246
2.89219,0.60397345
2.892455094,0.544105551
2.89257,0.536569547
2.89296,0.529692424
2.89334,0.529686266
2.893554597,0.49556863
2.89372,0.477662776
2.8941,0.451422463
2.89448,0.426725242
2.894654101,0.405704431
2.89486,0.400120427
2.89525,0.386658843
2.89563,0.383020921
2.895753604,0.371960902
2.89601,0.36594689
2.89639,0.336562373
2.89677,0.309583561
2.896853108,0.307118765
2.89715,0.306583406
2.89754,0.29869135
2.89792,0.278852902
2.897952612,0.275086229
2.8983,0.27482086
2.89868,0.278939116
2.899052115,0.261896463
2.89906,0.235984327
2.89944,0.230657758
2.89983,0.207426174
2.900151619,0.193099261
2.90021,0.18850116
2.90059,0.186516209
2.90097,0.189213474
2.901251122,0.187290595
2.90135,0.178673882
2.90173,0.172778938
2.90212,0.15820416
2.902350626,0.144996797
2.9025,0.135796286
2.90288,0.125115241
2.90326,0.113936831
2.903450129,0.122470474
2.90364,0.122832707
2.90402,0.123482102
2.90441,0.102592305
2.904549633,0.09160372
2.90479,0.094511829
2.90517,0.104411574
2.90555,0.107952351
2.905649136,0.087073484
2.90593,0.084513662
2.90631,0.066153051
2.9067,0.056561747
2.90674864,0.048065467
2.90708,0.04799131
2.90746,0.042595394
2.90784,0.046332769
2.907848144,0.046165143
2.90822,0.046143714
2.9086,0.02793979
2.908947647,0
2.90899,0
2.90937,0
2.90975,0
2.910047151,0.002404661
2.91013,0.000839369
2.91051,0
2.91089,0
2.911146654,0
2.91128,0
2.91166,0
2.91204,0
2.912246158,0
2.91242,0
2.9128,0
2.91318,0
2.913345661,0
2.91356,0
2.91395,0
2.91433,0
2.914445165,0
2.91471,0
2.91509,0
2.91547,0
2.915544668,0
2.91585,0
2.91624,0
2.91662,0
2.916644172,0
2.917,0
2.91738,0
2.917743676,0
2.91776,0
2.91814,0
2.91853,0
2.918843179,0
2.91891,0
2.91929,0
2.91967,0
2.919942683,0
2.92005,0
2.92043,0
2.92082,0
2.921042186,0
2.9212,0
2.92158,0
2.92196,0
2.92214169,0
2.92234,0
2.92272,0
2.92311,0
2.923241193,0
2.92349,0
2.92387,0
2.92425,0
2.924340697,0
2.92463,0
2.92501,0
2.9254,0
2.925440201,0
2.92578,0
2.92616,0
2.926539704,0
2.92654,0
2.92692,0
2.9273,0
2.927639208,0
2.92769,0
2.92807,0
2.92845,0
2.928738711,0
2.92883,0
2.92921,0
2.92959,0
2.929838215,0
2.92998,0.036939008
2.93036,0.069754639
2.93074,0.27981973
2.930937718,0.538507802
2.93112,0.714175039
2.9315,0.951979187
2.93188,1.485488118
2.932037222,2.038375178
2.93227,2.253177838
2.93265,2.769377203
2.93303,3.901150989
2.933136725,5.508425566
2.93341,5.994312572
2.93379,8.07721675
2.93417,12.48325825
2.934236229,18.3834339
2.93456,18.68113532
2.93494,23.50408139
2.93532,25.76304114
2.935335733,25.32356528
2.9357,25.30210435
2.93608,23.44511719
2.936435236,20.80743182
2.93646,18.09176773
2.93685,17.52360359
2.93723,14.18135
2.93753474,11.40944796
2.93761,9.891459031
2.93799,9.294465521
2.93837,7.748941694
2.938634243,6.746688991
2.93875,6.34314414
2.93913,6.0884146
2.93952,5.600381994
2.939733747,5.379535693
2.9399,5.395178939
2.94028,5.411989092
2.94066,5.485394122
2.94083325,5.707179539
2.94104,5.969103812
2.94142,6.401340491
2.94181,7.650888708
2.941932754,9.831778643
2.94219,10.83616785
2.94257,13.90948351
2.94295,19.83506149
2.943032257,25.39232111
2.94333,25.78277694
2.94371,28.1494744
2.9441,27.90006973
2.944131761,25.9810393
2.94448,25.9515376
2.94486,23.19863764
2.945231265,19.72375311
2.94524,16.42799837
2.94562,16.08567786
2.946,12.97764914
2.946330768,10.5732649
2.94639,9.148386584
2.94677,8.734459652
2.94715,7.402346171
2.947430272,6.454485241
2.94753,5.928508966
2.94791,5.669676466
2.94829,4.975715653
2.948529775,4.399252154
2.94868,4.113467788
2.94906,3.869221032
2.94944,3.330630096
2.949629279,2.857746514
2.94982,2.701215251
2.9502,2.497479921
2.95058,2.209001846
2.950728782,1.985384382
2.95097,1.938700764
2.95135,1.831554041
2.95173,1.685436771
2.951828286,1.517164052
2.95211,1.490439761
2.95249,1.382721076
2.95287,1.295006067
2.952927789,1.200022914
2.95326,1.19322486
2.95364,1.099705271
2.95402,1.037697419
2.954027293,0.997153598
2.9544,0.995598833
2.95478,0.935475371
2.955126797,0.876586617
2.95516,0.846495199
2.95555,0.840607683
2.95593,0.806576261
2.9562263,0.764774806
2.95631,0.740411431
2.95669,0.731279142
2.95707,0.702576051
2.957325804,0.664769689
2.95745,0.6436195
2.95784,0.629908457
2.95822,0.614118986
2.958425307,0.605423692
2.9586,0.595129691
2.95898,0.584486016
2.95936,0.556851362
2.959524811,0.539710179
2.95974,0.532907277
2.96013,0.521666828
2.96051,0.469672111
2.960624314,0.392949383
2.96089,0.381652968
2.96127,0.348812453
2.96165,0.353330988
2.961723818,0.359412152
2.96203,0.358106593
2.96241,0.350779979
2.9628,0.358713203
2.962823321,0.380545349
2.96318,0.380894091
2.96356,0.397783523
2.963922825,0.440905899
2.96394,0.518700247
2.96432,0.525877456
2.9647,0.618652917
2.965022329,0.740537906
2.96509,0.905316599
2.96547,0.950575131
2.96585,1.209509529
2.966121832,1.477624174
2.96623,1.741783199
2.96661,1.866193579
2.96699,2.468690615
2.967221336,3.32160842
2.96738,4.121557267
2.96776,4.779209401
2.96814,7.33748556
2.968320839,10.62145235
2.96852,11.77611645
2.9689,13.22137293
2.96928,14.10899186
2.969420343,13.59237008
2.96967,13.23662541
2.97005,12.45617783
2.97043,10.96499959
2.970519846,9.17182616
2.97081,8.805154749
2.97119,7.412414731
2.97157,5.999798963
2.97161935,4.946110394
2.97196,4.88789518
2.97234,4.193908971
2.972718853,3.712311622
2.97272,3.400232614
2.9731,3.39147252
2.97348,3.166084591
2.973818357,3.081487141
2.97386,3.090445253
2.97425,3.092079142
2.97463,3.105334539
2.974917861,3.222647108
2.97501,3.489758673
2.97539,3.585084446
2.97577,4.21384595
2.976017364,5.381783414
2.97615,6.747593878
2.97654,7.598729261
2.97692,10.65170421
2.977116868,13.26118531
2.9773,13.79527941
2.97768,14.32665132
2.97806,13.97583747
2.978216371,12.92427346
2.97844,12.36903446
2.97883,11.48736383
2.97921,9.726766959
2.979315875,7.936564829
2.97959,7.54142639
2.97997,6.448665798
2.98035,5.313243314
2.980415378,4.449333229
2.98073,4.351817246
2.98112,3.827207121
2.9815,3.388778334
2.981514882,3.028557926
2.98188,3.018774931
2.98226,2.70091408
2.982614386,2.412205075
2.98264,2.169885679
2.98302,2.150283979
2.98341,1.904404839
2.983713889,1.686175748
2.98379,1.538525979
2.98417,1.500253799
2.98455,1.353394473
2.984813393,1.263516418
2.98493,1.22562421
2.98531,1.208556556
2.9857,1.13076847
2.985912896,1.02749492
2.98608,0.987654679
2.98646,0.956152866
2.98684,0.931782027
2.9870124,0.906305801
2.98722,0.883192072
2.9876,0.855365666
2.98798,0.806684028
2.988111903,0.780535026
2.98837,0.774793373
2.98875,0.762744159
2.98913,0.737463454
2.989211407,0.70807527
2.98951,0.703078146
2.98989,0.685156212
2.99027,0.673230973
2.99031091,0.669591513
2.99066,0.669539531
2.99104,0.668994173
2.991410414,0.669419085
2.99142,0.674329595
2.9918,0.674417955
2.99218,0.688224505
2.992509918,0.706198577
2.99256,0.712486149
2.99295,0.713551396
2.99333,0.701099637
2.993609421,0.677988137
2.99371,0.662500589
2.99409,0.657244442
2.99447,0.636269816
2.994708925,0.607930055
2.99485,0.590725649
2.99524,0.580423183
2.99562,0.564661423
2.995808428,0.551365999
2.996,0.537868687
2.99638,0.524947577
2.99676,0.494655686
2.996907932,0.48543849
2.99714,0.489513736
2.99753,0.4957349
2.99791,0.493507193
2.998007435,0.466922502
2.99829,0.461177487
2.99867,0.446046407
2.99905,0.450232403
2.999106939,0.453796426
2.99943,0.45126288
2.99982,0.438545792
3.0002,0.43070494
3.000206442,0.442999667
3.00058,0.442915654
3.00096,0.440872029
3.001305946,0.411545427
3.00134,0.396372559
3.00172,0.395314109
3.00211,0.408313943
3.00240545,0.41457985
3.00249,0.403796773
3.00287,0.401164342
3.00325,0.394073243
3.003504953,0.392901657
3.00363,0.382661058
3.00401,0.378252981
3.0044,0.367891911
3.004604457,0.381849335
3.00478,0.387250618
3.00516,0.391357504
3.00554,0.374755158
3.00570396,0.36438331
3.00592,0.372569295
3.0063,0.382049475
3.00669,0.4005085
3.006803464,0.405270282
3.00707,0.40998948
3.00745,0.419469413
3.00783,0.451408607
3.007902967,0.481882164
3.00821,0.485516072
3.00859,0.497844063
3.00898,0.494566393
3.009002471,0.470808288
3.00936,0.468085057
3.00974,0.442631718
3.010101974,0.424469823
3.01012,0.40395416
3.0105,0.40378771
3.01088,0.37524627
3.011201478,0.363610464
3.01127,0.371830882
3.01165,0.37315866
3.01203,0.370646139
3.012300982,0.347659341
3.01241,0.336831706
3.01279,0.333341665
3.01317,0.335084419
3.013400485,0.335654047
3.01355,0.336842514
3.01394,0.337526122
3.01432,0.346115188
3.014499989,0.340822266
3.0147,0.327325441
3.01508,0.314893417
3.01546,0.297955453
3.015599492,0.303690221
3.01584,0.305459259
3.01623,0.308056342
3.01661,0.296753076
3.016698996,0.283765558
3.01699,0.282919261
3.01737,0.280794256
3.01775,0.286050228
3.017798499,0.293067429
3.01813,0.29297502
3.01852,0.292540908
3.018898003,0.283288302
3.0189,0.277926102
3.01928,0.278014947
3.01966,0.279735055
3.019997506,0.277887613
3.02004,0.276010546
3.02042,0.275900074
3.02081,0.284248972
3.02109701,0.288279475
3.02119,0.276451829
3.02157,0.273738567
3.02195,0.262419905
3.022196514,0.270082171
3.02233,0.270541516
3.02271,0.270730315
3.0231,0.251053518
3.023296017,0.24127747
3.02348,0.2482191
3.02386,0.253293541
3.02424,0.257824393
3.024395521,0.246779769
3.02462,0.24582947
3.025,0.244770675
3.02539,0.252295923
3.025495024,0.247688094
3.02577,0.243551388
3.02615,0.235591967
3.02653,0.234702116
3.026594528,0.241848638
3.02691,0.243703342
3.02729,0.249664857
3.02768,0.262675468
3.027694031,0.273016525
3.02806,0.272208913
3.02844,0.26541738
3.028793535,0.25134295
3.02882,0.251630843
3.0292,0.251641012
3.02958,0.258067639
3.029893038,0.256127825
3.02997,0.256164012
3.03035,0.256169393
3.03073,0.261557765
3.030992542,0.248813494
3.03111,0.224286183
3.03149,0.216788086
3.03187,0.204436397
3.032092046,0.22611305
3.03226,0.237593424
3.03264,0.244196429
3.03302,0.234331088
3.033191549,0.220341333
3.0334,0.221056326
3.03378,0.221689966
3.03416,0.225788208
3.034291053,0.228545516
3.03455,0.233714714
3.03493,0.241496084
3.03531,0.251749388
3.035390556,0.23783353
3.03569,0.232488906
3.03607,0.219682412
3.03645,0.22621466
3.03649006,0.234642074
3.03684,0.231373028
3.03722,0.214640435
3.037589563,0.196065945
3.0376,0.214055412
3.03798,0.215321329
3.03836,0.235605823
3.038689067,0.220598436
3.03874,0.199099812
3.03912,0.198064261
3.03951,0.207249127
3.039788571,0.226450208
3.03989,0.224065549
3.04027,0.223552803
3.04065,0.211935472
3.040888074,0.209667737
3.04103,0.206949427
3.04141,0.20588356
3.0418,0.195661047
3.041987578,0.193348666
3.04218,0.198184353
3.04256,0.201582099
3.04294,0.20882869
3.043087081,0.211254998
3.04332,0.210803241
3.0437,0.21031896
3.04409,0.205236955
3.044186585,0.199543755
3.04447,0.198855193
3.04485,0.197585466
3.04523,0.197015838
3.045286088,0.195591768
3.04561,0.194871788
3.04599,0.192675889
3.04638,0.185567855
3.046385592,0.179357371
3.04676,0.179726026
3.04714,0.182538051
3.047485095,0.185475483
3.04752,0.178792362
3.0479,0.178836361
3.04828,0.182718176
3.048584599,0.206616379
3.04867,0.213530053
3.04905,0.214471086
3.04943,0.191448879
3.049684103,0.18098466
3.04981,0.193332042
3.05019,0.196906531
3.05057,0.193736628
3.050783606,0.170394198
3.05096,0.176528029
3.05134,0.179911604
3.05172,0.211679909
3.05188311,0.205543323
3.0521,0.189567722
3.05248,0.175947301
3.05286,0.176141282
3.052982613,0.185309214
3.05325,0.178669203
3.05363,0.169065579
3.05401,0.165384551
3.054082117,0.193436419
3.05439,0.194753767
3.05477,0.197768671
3.05515,0.166111212
3.05518162,0.158221095
3.05554,0.161777301
3.05592,0.178769269
3.056281124,0.177451427
3.0563,0.166651589
3.05668,0.168011416
3.05706,0.186540842
3.057380627,0.205841992
3.05744,0.189829443
3.05783,0.188788563
3.05821,0.171187059
3.058480131,0.175434636
3.05859,0.169913449
3.05897,0.168803858
3.05935,0.156370574
3.059579635,0.178527562
3.05973,0.20016205
3.06012,0.20902883
3.0605,0.193650414
3.060679138,0.159411155
3.06088,0.161425663
3.06126,0.162785816
3.06164,0.190238805
3.061778642,0.20561876
3.06202,0.211588812
3.06241,0.218065901
3.06279,0.241482228
3.062878145,0.26538351
3.06317,0.273338041
3.06355,0.287403479
3.06393,0.307463621
3.063977649,0.308201058
3.06431,0.303719844
3.06469,0.290733494
3.065077152,0.281972
3.06508,0.280803493
3.06546,0.278434689
3.06584,0.261933412
3.066176656,0.232996311
3.06622,0.21935757
3.0666,0.219268589
3.06698,0.2150869
3.067276159,0.206841151
3.06737,0.205069853
3.06775,0.204850532
3.06813,0.211365844
3.068375663,0.210201956
3.06851,0.20427314
3.06889,0.202650536
3.06927,0.201794555
3.069475167,0.201532834
3.06966,0.198055557
3.07004,0.196216819
3.07042,0.200367406
3.07057467,0.217911947
3.0708,0.226889758
3.07118,0.234252572
3.07156,0.24991888
3.071674174,0.274201967
3.07195,0.28209664
3.07233,0.293070508
3.07271,0.288970726
3.072773677,0.272526952
3.07309,0.269143795
3.07347,0.26174251
3.07385,0.257234751
3.073873181,0.252987174
3.07424,0.251181173
3.07462,0.243101819
3.074972684,0.221552947
3.075,0.197225215
3.07538,0.19651542
3.07576,0.188125023
3.076072188,0.190539014
3.07614,0.187967937
3.07653,0.187827893
3.07691,0.184928948
3.077171691,0.192334112
3.07729,0.193969292
3.07767,0.194275466
3.07805,0.176065845
3.078271195,0.156633834
3.07843,0.15745038
3.07882,0.157770011
3.0792,0.171005394
3.079370699,0.178687673
3.07958,0.178344017
3.07996,0.178121125
3.08034,0.17287285
3.080470202,0.164206807
3.08072,0.159575254
3.08111,0.154735587
3.08149,0.148496006
3.081569706,0.148635796
3.08187,0.150253687
3.08225,0.152998222
3.08263,0.151162788
3.082669209,0.140537687
3.08301,0.140008967
3.0834,0.138499035
3.083768713,0.153133701
3.08378,0.161483369
3.08416,0.15995127
3.08454,0.150147927
3.084868216,0.144894879
3.08492,0.163429342
3.0853,0.163916378
3.08569,0.179837706
3.08596772,0.168629891
3.08607,0.145046039
3.08645,0.142409608
3.08683,0.126701578
3.087067223,0.133134371
3.08721,0.150971304
3.08759,0.155577713
3.08797,0.167184268
3.088166727,0.146378683
3.08836,0.127240808
3.08874,0.117545347
3.08912,0.119829863
3.089266231,0.140025484
3.0895,0.139211292
3.08988,0.138569084
3.09026,0.123541528
3.090365734,0.129427787
3.09065,0.13809344
3.09103,0.149673134
3.09141,0.154270648
3.091465238,0.143278829
3.09179,0.140848889
3.09217,0.135763589
3.09255,0.13652335
3.092564741,0.13897783
3.09294,0.13855635
3.09332,0.136786302
3.093664245,0.13007085
3.0937,0.130722998
3.09408,0.131911787
3.09446,0.144289688
3.094763748,0.154336848
3.09484,0.153475915
3.09523,0.153437913
3.09561,0.160293309
3.095863252,0.17697879
3.09599,0.180350797
3.09637,0.180936934
3.09675,0.177828613
3.096962755,0.192324875
3.09713,0.204951517
3.09752,0.209667737
3.0979,0.207133662
3.098062259,0.208877955
3.09828,0.219613127
3.09866,0.226299334
3.09904,0.2150869
3.099161763,0.169114845
3.09942,0.160557274
3.09981,0.151944564
3.10019,0.173574878
3.100261266,0.168571389
3.10057,0.155067077
3.10095,0.13308018
3.10133,0.131973254
3.10136077,0.161534174
3.10171,0.161307043
3.1021,0.160688969
3.102460273,0.137178114
3.10248,0.138816949
3.10286,0.140613595
3.10324,0.151225755
3.103559777,0.144509534
3.10362,0.143685883
3.104,0.144462837
3.10439,0.163575598
3.10465928,0.16969217
3.10477,0.159287854
3.10515,0.158247267
3.10553,0.170053961
3.105758784,0.202595113
3.10591,0.209381402
3.10629,0.211031765
3.10668,0.193285545
3.106858288,0.184280804
3.10706,0.186034859
3.10744,0.186885697
3.10782,0.179334278
3.107957791,0.162748867
3.1082,0.157587761
3.10858,0.153673154
3.10897,0.155200527
3.109057295,0.158786104
3.10935,0.157773394
3.10973,0.156472183
3.11011,0.147007429
3.110156798,0.137724649
3.11049,0.136811335
3.11087,0.134981659
3.111256302,0.136106906
3.11126,0.136448682
3.11164,0.135728181
3.11202,0.132880964
3.112355805,0.123594027
3.1124,0.118308341
3.11278,0.119342133
3.11316,0.128938215
3.113455309,0.140280893
3.11354,0.130055465
3.11393,0.129707674
3.11431,0.115237584
3.114554812,0.125571559
3.11469,0.137393162
3.11507,0.139292973
3.11545,0.126009711
3.115654316,0.111644464
3.11583,0.121840056
3.11622,0.125470104
3.1166,0.137814866
3.11675382,0.122604106
3.11698,0.114768777
3.11736,0.110084299
3.11774,0.120608098
3.117853323,0.127964305
3.11812,0.124808507
3.11851,0.121749356
3.11889,0.122107144
3.118952827,0.126846448
3.11927,0.124293369
3.11965,0.120302193
3.12003,0.112905959
3.12005233,0.113494215
3.12041,0.112073496
3.1208,0.10838573
3.121151834,0.101156997
3.12118,0.110363109
3.12156,0.11240686
3.12194,0.123598491
3.122251337,0.121726879
3.12232,0.121778145
3.1227,0.122359664
3.12309,0.133782054
3.123350841,0.130835999
3.12347,0.111037358
3.12385,0.109285434
3.12423,0.102396169
3.124450344,0.110963527
3.12461,0.107971647
3.12499,0.107288041
3.12538,0.10143088
3.125549848,0.114929985
3.12576,0.121699528
3.12614,0.124841512
3.12652,0.113396916
3.126649352,0.111145962
3.1269,0.121664925
3.12728,0.129335415
3.12767,0.131762646
3.127748855,0.11300726
